partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
LXJ_CODE,100000,103,东台市,领胜城科技江苏有限公司,G,13,APP,3.0,32.9,M,汉,6032.0,2.0,,PARENTS,COLLEAGUE,1,70,江苏省,CONSUME,01,,32.879419,120.380601,ANDROID,false,0
AWJ_CODE,100000,103,东台市,领胜城科技江苏有限公司,G,13,APP,3.0,32.9,M,汉,6032.0,2.0,,COLLEAGUE,COLLEAGUE,1,70,江苏省,CONSUME,01,,32.879419,120.380601,ANDROID,,0
LXJ_CODE,100000,,沧州市,东方优选（北京）科技有限公司,G,13,XCX,4.0,24.9,M,汉,1975.0,4.0,,FATHER,MOTHER,2,87.468,河北省,CONSUME,01,,39.98127115885416,116.31610432942708,ANDROID,,0
AWJ_CODE,100000,,沧州市,东方优选（北京）科技有限公司,G,13,XCX,4.0,24.9,M,汉,1975.0,4.0,,FATHER,MOTHER,2,87.468,河北省,CONSUME,01,,39.98127115885416,116.31610432942708,ANDROID,,0
LXJ_CODE,100000,105,榆林市,台北莎罗婚纱摄影,O,17,XCX,2.0,31.5,M,汉,639.0,4.0,01,MATE,COLLEAGUE,1,70,陕西省,CONSUME,01,,38.319109318963757,109.74848166737934,ANDROID,,0
YXM_CODE,,,宿迁市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
HXQB_CODE,100000,,韶关市,李华云个人工作室,Z,90,XCX,2.0,43.9,M,汉,996.0,2.0,01,PARENTS,FRIENDS,3,70,广东省,CONSUME,01,,24.05901099879154,114.22111894125115,ANDROID,,0
LXJ_CODE,100000,,巴彦淖尔市,呼和浩特市新途径培训服务有限公司,Z,90,APP,4.0,26.7,M,汉,109.0,2.0,01,PARENTS,SIBLING,2,81.75284,内蒙古自治区,CONSUME,01,,40.580819,109.900693,ANDROID,false,0
AWJ_CODE,100000,403,郑州市,君安居足道,R,17,XCX,2.0,41.7,F,汉,4635.0,4.0,01,MOTHER,FATHER,3,93.61,河南省,CONSUME,01,,23.12504104228672,113.24852308408907,ANDROID,,1
LXJ_CODE,100000,,永州市,广州正德电子,Z,90,XCX,2.0,31.3,M,汉,1694.0,3.0,01,PARENTS,RELATIVES,1,83.885,湖南省,CONSUME,01,,23.31411648220486,113.18169270833333,ANDROID,,0
AWJ_CODE,100000,105,淮北市,张薇个人工作室,Z,90,APP,4.0,25.3,F,汉,2124.0,3.0,01,SIBLING,FRIENDS,2,86.328,安徽省,CONSUME,01,,32.01633621083661,118.85173725545192,ANDROID,,0
AWJ_CODE,100000,,柳州市,梦洁家纺,H,54,XCX,3.0,30.0,F,侗,2145.0,2.0,01,FATHER,FRIENDS,2,88.676,广西壮族自治区,CONSUME,01,,30.189973958333333,120.2112570529514,ANDROID,,0
JY_CODE,100000,105,芜湖市,柠檬鱼坊,H,54,APP,3.0,34.2,M,汉,4622.0,3.0,01,FATHER,FRIENDS,3,87.005,安徽省,CONSUME,01,,31.168008603706025,118.65315089000392,ANDROID,,0
LXJ_CODE,100000,105,厦门市,丛霖餐饮有限公司,I,54,APP,2.0,37.9,M,汉,3465.0,4.0,01,PARENTS,SIBLING,2,70,福建省,CONSUME,01,,24.70677609753166,118.14787078935996,ANDROID,false,0
AWJ_CODE,100000,105,厦门市,丛霖餐饮有限公司,I,54,APP,2.0,37.9,M,汉,3465.0,4.0,01,PARENTS,SIBLING,2,70,福建省,CONSUME,01,,24.70677609753166,118.14787078935996,ANDROID,,0
AWJ_CODE,100000,310,台州市,杭州市恩宝园早教中心,P,13,APP,4.0,43.2,F,汉,1400.0,4.0,01,MATE,FATHER,3,89.721,浙江省,CONSUME,01,,29.119058106184548,121.39594950266539,ANDROID,,0
AWJ_CODE,100000,102,汕头市,金中天建设集团有限公司,E,24,APP,4.0,37.0,M,汉,6638.0,3.0,01,RELATIVES,FRIENDS,2,70,广东省,CONSUME,01,,23.281265055610715,113.00282148365048,ANDROID,,0
AWJ_CODE,100000,105,福州市,林斌个人工作室,Z,90,XCX,2.0,48.4,M,汉,224.0,4.0,01,SIBLING,FATHER,1,70,福建省,CONSUME,01,,26.441183556759659,118.94816207618158,ANDROID,,0
LXJ_CODE,100000,,荆州市,杨涛个人工作室,Z,90,APP,2.0,34.8,M,汉,6491.0,3.0,01,PARENTS,SIBLING,2,70,湖北省,CONSUME,01,,23.085455,113.325136,ANDROID,false,0
AWJ_CODE,100000,105,重庆市,重庆市开州区蓝盾保安公司,O,17,XCX,3.0,34.2,M,汉,6138.0,2.0,01,COLLEAGUE,RELATIVES,1,70,重庆市,CONSUME,01,,31.178552771641337,108.44475285255428,ANDROID,,0
HXQB_CODE,100000,105,忻州市,宁武县扶贫开发中心,S,11,XCX,4.0,40.0,M,汉,3318.0,2.0,01,MATE,SIBLING,1,70,山西省,CONSUME,01,,38.42954273538616,112.71956423169957,ANDROID,,0
AWJ_CODE,100000,,启东市,启东至和房产咨询服务有限公司,L,17,XCX,2.0,39.8,F,汉,4457.0,2.0,01,FATHER,SIBLING,1,88.12641,江苏省,CONSUME,01,,31.797408274548454,121.68464227112138,ANDROID,,0
AWJ_CODE,100000,105,邵阳市,禾悦美肤造型spa,Z,90,XCX,2.0,23.8,F,汉,988.0,2.0,01,SIBLING,FRIENDS,2,70,湖南省,CONSUME,01,,22.928529666860379,113.23266927907754,ANDROID,,0
AWJ_CODE,100000,104,海口市,工厂零工,Z,90,APP,4.0,24.8,M,汉,686.0,4.0,01,FATHER,FRIENDS,2,94.995,海南省,CONSUME,01,,31.847827760300218,120.4822297404158,ANDROID,,0
LXJ_CODE,100000,,哈尔滨市,邱庆伟个人工作室,Z,90,APP,4.0,28.6,M,汉,374.0,3.0,01,PARENTS,FRIENDS,2,82.326,黑龙江省,CONSUME,01,,37.4191,122.175848,ANDROID,false,0
AWJ_CODE,100000,105,泰安市,一汽大众佛山分公司,H,54,APP,2.0,33.1,M,汉,6466.0,2.0,01,SIBLING,MATE,1,71.403,山东省,CONSUME,01,,21.8803434468947,112.95490527305479,ANDROID,,0
LXJ_CODE,100000,103,郴州市,深圳市龙华区锦明学校,H,54,APP,4.0,32.6,F,汉,244.0,3.0,01,FATHER,FATHER,2,70,湖南省,CONSUME,01,,22.146196,113.574751,ANDROID,false,0
HXQB_CODE,100000,105,洛阳市,洛阳一笑缘商贸有限公司,H,54,XCX,3.0,31.9,M,汉,5214.0,2.0,,MATE,SIBLING,1,70,河南省,CONSUME,01,,34.68055707244253,112.438429401334,ANDROID,,0
AWJ_CODE,100000,105,信阳市,深圳市广田集团有限公司,H,54,APP,2.0,33.3,M,汉,7091.0,3.0,01,FATHER,COLLEAGUE,2,88.63,河南省,CONSUME,02,,22.735597,114.457368,ANDROID,,0
LXJ_CODE,100000,105,临沂市,深圳市固泰科自动化装备有限公司,G,13,APP,2.0,28.0,M,汉,2717.0,3.0,01,FATHER,COLLEAGUE,2,85.152,山东省,CONSUME,01,,38.05116172093232,116.71732868619992,ANDROID,false,0
AWJ_CODE,100000,104,清远市,清远职业技术学院,P,13,APP,4.0,47.2,M,汉,391.0,4.0,01,COLLEAGUE,COLLEAGUE,1,74.819,广东省,CONSUME,02,,23.718807,113.030133,ANDROID,,0
LXJ_CODE,100000,,南京市,南京通天国际贸易有限公司,Z,90,XCX,4.0,26.0,M,汉,1342.0,2.0,01,PARENTS,FRIENDS,2,70,江苏省,CONSUME,01,,24.97718994140625,102.72756754557291,ANDROID,,0
LXJ_CODE,100000,,湖州市,长兴敏宏餐饮有限公司,Z,90,XCX,3.0,28.6,M,汉,2684.0,3.0,01,MATE,RELATIVES,1,88.689,浙江省,CONSUME,01,,31.03681372670849,119.94903714411324,ANDROID,,0
LXJ_CODE,100000,,成都市,李艳龙个人工作室,Z,90,XCX,3.0,36.9,F,汉,4108.0,3.0,01,PARENTS,RELATIVES,1,82.623,四川省,CONSUME,01,,30.70047,103.88599,ANDROID,,0
LXJ_CODE,100000,104,沈阳市,沈阳青艺景观工程设计有限公司,H,24,APP,4.0,46.4,M,满,789.0,4.0,01,MATE,FATHER,2,73.982,辽宁省,CONSUME,01,,41.753438617249489,123.40142372760195,ANDROID,,0
AWJ_CODE,100000,105,汕头市,李廷镔个人工作室,Z,90,APP,4.0,23.3,M,汉,3005.0,2.0,01,FATHER,FRIENDS,2,88.911,广东省,CONSUME,01,,22.63355990551651,114.06664679933643,ANDROID,,0
AWJ_CODE,100000,,盐城市,盐城综合维修车间,Z,90,XCX,3.0,25.1,F,汉,331.0,2.0,01,MOTHER,FRIENDS,2,70,江苏省,CONSUME,01,,33.31084743923611,120.14804253472222,ANDROID,,0
LXJ_CODE,100000,103,保定市,中铁电气化局集团电气化工程有限公司,E,24,APP,4.0,30.6,M,汉,1152.0,2.0,01,PARENTS,FRIENDS,2,70,河北省,CONSUME,01,,30.234575902569469,120.27012427049363,ANDROID,false,0
AWJ_CODE,100000,,邯郸市,金球国际影城,O,17,XCX,4.0,24.7,M,汉,3180.0,3.0,01,MOTHER,COLLEAGUE,2,70,河北省,CONSUME,01,,37.10849835626669,114.60309292270891,ANDROID,,0
LXJ_CODE,100000,,无锡市,上海逸生纺织有限公司,C,24,XCX,4.0,24.8,F,汉,2117.0,2.0,01,MOTHER,FRIENDS,2,91.993,江苏省,CONSUME,01,,31.164957451684289,121.32875775486402,ANDROID,,0
LXJ_CODE,100000,,牡丹江市,威海市亿融网络信息服务有限公司,G,13,APP,3.0,29.6,M,汉,587.0,4.0,,FATHER,FRIENDS,2,70,黑龙江省,CONSUME,02,,26.60990794597814,106.63966199380076,ANDROID,false,0
AWJ_CODE,100000,104,益阳市,私营业朱,Z,90,XCX,4.0,32.0,M,汉,5788.0,2.0,01,FATHER,FRIENDS,2,87.913,湖南省,CONSUME,01,,29.198278944645105,112.39704725513525,IOS,,0
AWJ_CODE,100000,105,丹东市,丹东港集团有限公司,H,54,XCX,2.0,36.8,F,汉,4296.0,4.0,,RELATIVES,COLLEAGUE,1,70,辽宁省,CONSUME,01,,39.875361870659724,124.1666956922743,ANDROID,,1
LXJ_CODE,100000,,安庆市,杭州市瑞丽医疗美容医院,Q,11,APP,3.0,30.7,F,汉,451.0,2.0,01,FATHER,FRIENDS,2,70,安徽省,CONSUME,02,,31.243501,121.444054,ANDROID,false,0
LXJ_CODE,100000,,南京市,南京古南嘟饭店鼓楼区广州路208号,Z,90,XCX,2.0,36.0,F,汉,6703.0,4.0,01,FRIENDS,MATE,1,85.257,江苏省,CONSUME,01,,31.365653146203016,119.020092221460715,ANDROID,,0
AWJ_CODE,100000,103,洛阳市,宁波博威合金板带有限公司,Z,90,APP,3.0,28.4,M,汉,563.0,3.0,01,SIBLING,COLLEAGUE,2,70,河南省,CONSUME,01,,29.70222,121.855957,ANDROID,,1
AWJ_CODE,100000,104,荆州市,私营业主,Z,90,XCX,3.0,26.1,M,汉,762.0,4.0,01,FRIENDS,FRIENDS,2,95.0,湖北省,CONSUME,02,,28.206000587037157,112.92272143800092,ANDROID,,0
LXJ_CODE,100000,103,保定市,聂姣个人工作室,Z,90,APP,3.0,39.4,F,汉,3358.0,4.0,01,PARENTS,FRIENDS,1,70,河北省,CONSUME,01,,39.48948351575822,116.0074436828424,ANDROID,false,0
AWJ_CODE,100000,105,丹东市,丹东港集团有限公司,H,54,XCX,2.0,36.8,F,汉,4296.0,4.0,,RELATIVES,COLLEAGUE,1,70,辽宁省,CONSUME,01,,39.875361870659724,124.1666956922743,ANDROID,,0
AWJ_CODE,100000,103,广州市,广州市赛普电子有限公司,Z,90,APP,3.0,41.7,M,汉,3323.0,3.0,01,RELATIVES,FRIENDS,2,70,广东省,CONSUME,01,,23.16933268489699,113.43755840399958,ANDROID,,1
LXJ_CODE,100000,103,广州市,广州市赛普电子有限公司,Z,90,APP,3.0,41.7,M,汉,3323.0,3.0,01,PARENTS,FRIENDS,2,70,广东省,CONSUME,01,,23.16933268489699,113.43755840399958,ANDROID,false,0
AWJ_CODE,100000,,县,江苏川艺环能科技有限公司,G,13,XCX,2.0,24.5,M,汉,1436.0,2.0,01,FATHER,FRIENDS,2,70,重庆市,CONSUME,02,,29.613081325954862,106.32189127604167,ANDROID,,0
LXJ_CODE,100000,102,西宁市,胡育才个人工作室,Z,90,APP,2.0,38.0,M,汉,3806.0,3.0,01,FATHER,MOTHER,1,79.497,青海省,CONSUME,01,,36.659461,101.750624,ANDROID,false,0
AWJ_CODE,100000,105,南通市,汤卫红个人工作室,Z,90,APP,3.0,37.5,F,汉,3890.0,4.0,01,RELATIVES,RELATIVES,1,70,江苏省,CONSUME,01,,32.03761544949067,121.09811891063012,ANDROID,,0
AWJ_CODE,100000,103,湘西土家族苗族自治州,深圳市凯运五金制品厂有限公司,C,24,APP,2.0,45.0,M,土家,4181.0,3.0,01,MATE,SIBLING,3,70,湖南省,CONSUME,01,,22.69318,114.427182,ANDROID,,0
HXQB_CODE,100000,103,西安市,牧座内蒙酒肉馆,H,54,APP,4.0,28.8,F,汉,7009.0,4.0,01,FATHER,FRIENDS,2,88.9,陕西省,CONSUME,01,,34.207545774018907,109.27629118892922,IOS,,0
LXJ_CODE,100000,309,成都市,成都西客尚承服装有限公司,C,24,APP,4.0,42.0,M,汉,3807.0,4.0,01,FRIENDS,MOTHER,2,70,四川省,CONSUME,02,,30.632539,104.105748,ANDROID,false,0
JY_CODE,100000,301,杭州市,章明龙个人工作室,Z,90,APP,3.0,35.7,M,汉,6858.0,4.0,01,MATE,FATHER,1,90.626,浙江省,CONSUME,01,,30.328369508921264,120.2873064461818,ANDROID,,0
YXM_CODE,,,景德镇市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
LXJ_CODE,100000,104,宁德市,爱琴岛酒楼有限公司,I,54,APP,3.0,25.3,M,汉,2676.0,3.0,01,FATHER,MOTHER,2,70,福建省,CONSUME,02,,26.58531,118.740361,ANDROID,false,0
YXM_CODE,,,北京市,,,,,,,,,,,,,,,,北京市,,,,,,,,0
AWJ_CODE,100000,103,南京市,南京文泽建筑工程有限公司,E,24,XCX,3.0,32.2,M,汉,6656.0,4.0,01,MATE,SIBLING,1,85.706,江苏省,CONSUME,01,,32.11082783877772,118.84162168107781,ANDROID,,0
AWJ_CODE,100000,,盐城市,台玻悦达汽车玻璃有限公司,Z,90,APP,3.0,35.5,M,汉,5172.0,3.0,01,FATHER,SIBLING,1,89.34,江苏省,CONSUME,01,,33.397482,120.211113,ANDROID,,0
AWJ_CODE,100000,,宁波市,蒋理娜个人工作室,Z,90,XCX,2.0,30.4,F,汉,7239.0,4.0,01,MOTHER,FRIENDS,2,89.68,浙江省,CONSUME,01,,29.69231716579861,121.26466064453125,ANDROID,,0
LXJ_CODE,100000,104,衡阳市,巴千诺皮具有限公司,C,24,APP,4.0,38.9,M,汉,2903.0,4.0,01,MATE,FRIENDS,1,70,湖南省,CONSUME,02,,23.437788,113.138719,ANDROID,false,0
HXQB_CODE,100000,102,南京市,南京九龙房地产开发公司,K,17,APP,3.0,49.2,M,汉,32.0,2.0,01,COLLEAGUE,FRIENDS,1,78.176,江苏省,CONSUME,01,,32.004666301842508,118.81465058338802,ANDROID,,0
AWJ_CODE,100000,307,广州市,得力集团有限公司广州分公司,H,54,APP,3.0,35.5,F,汉,6988.0,2.0,01,SIBLING,FATHER,1,72.93,广东省,CONSUME,01,,23.222431365578986,113.31278258780206,ANDROID,,0
AWJ_CODE,100000,,金华市,浙江杭可科技股份有限公司,Z,90,APP,3.0,30.0,M,汉,1617.0,3.0,,FATHER,MOTHER,2,88.381,浙江省,CONSUME,02,,36.30801589617469,140.35906199999989,ANDROID,,0
AWJ_CODE,100000,,雷州市,湛江海鲜大排档,I,54,XCX,2.0,23.3,M,汉,2096.0,2.0,,SIBLING,OTHER,2,74.067,广东省,CONSUME,02,,22.91511962890625,113.34555691189236,ANDROID,,0
LXJ_CODE,100000,,荆州市,盛帅克服饰有限公司,Z,90,XCX,2.0,33.8,M,汉,324.0,3.0,01,PARENTS,SIBLING,2,70,湖北省,CONSUME,01,,23.033690894548547,113.16049986704233,ANDROID,,0
YXM_CODE,,,赣州市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
LXJ_CODE,100000,403,亳州市,扬州圣达地产有限公司,K,17,XCX,2.0,30.9,F,汉,5784.0,4.0,01,MATE,SIBLING,1,70,安徽省,CONSUME,01,,32.35762641059028,119.4397998046875,ANDROID,,0
YXM_CODE,,,随州市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
JY_CODE,100000,103,阜新市,杨勇农机合作社,A,27,XCX,2.0,29.9,M,汉,6752.0,4.0,01,MATE,FATHER,1,70,辽宁省,CONSUME,01,,42.34609452594448,122.58009396513966,ANDROID,,0
LXJ_CODE,100000,,运城市,运城市中心医院,Z,90,XCX,4.0,26.7,M,汉,7103.0,2.0,01,MOTHER,FRIENDS,2,70,山西省,CONSUME,01,,35.0556779539506,111.03464055705467,ANDROID,,0
AWJ_CODE,100000,102,长沙市,启程茶餐厅,I,54,XCX,3.0,24.2,M,汉,2109.0,4.0,01,MATE,CHILDREN,2,87.032,湖南省,CONSUME,01,,28.116667952575854,113.00814955935727,ANDROID,,0
AWJ_CODE,100000,105,潜江市,浩宇制衣厂,Z,90,APP,2.0,33.1,M,汉,645.0,3.0,01,MATE,FRIENDS,1,94.49,湖北省,CONSUME,01,,23.094719,113.312547,ANDROID,,0
AWJ_CODE,100000,,合肥市,安徽理工大学第一附属医院,O,17,XCX,2.0,32.8,M,汉,5046.0,4.0,01,FATHER,FRIENDS,2,70,安徽省,CONSUME,02,,39.954502,116.277157,ANDROID,,0
HXQB_CODE,100000,105,周口市,漯河爱微迪医学检验实验室有限公司,G,13,APP,4.0,36.6,M,汉,4018.0,4.0,01,FATHER,FRIENDS,1,89.986,河南省,CONSUME,01,,34.69828996566125,113.74627004367295,ANDROID,,0
JY_CODE,100000,307,重庆市,重庆市精诚人力资源公司,O,17,APP,4.0,32.0,M,汉,5573.0,2.0,01,FATHER,FRIENDS,2,78.079765,重庆市,CONSUME,01,,29.70180776538901,107.40200643612875,ANDROID,,0
AWJ_CODE,100000,102,邢台市,装修公司,Z,90,XCX,2.0,32.7,M,汉,5388.0,2.0,01,COLLEAGUE,FRIENDS,3,70,河北省,CONSUME,01,,36.98356258983762,115.46393004501378,ANDROID,,0
AWJ_CODE,100000,302,北京市,百度在线网络技术（北京）有限公司,G,13,APP,4.0,41.5,M,汉,4209.0,4.0,01,OTHER,OTHER,2,75.278046,北京市,CONSUME,01,,40.07994805315012,116.34995104047681,ANDROID,,0
LXJ_CODE,100000,,常德市,珠海伟海人力资源有限公司75,O,17,APP,2.0,26.6,M,汉,1386.0,2.0,01,FATHER,FRIENDS,2,70,湖南省,CONSUME,01,,22.162836,113.271015,ANDROID,false,0
AWJ_CODE,100000,102,锦州市,辽宁九州通医药有限公司,M,11,XCX,3.0,34.8,F,满,4811.0,4.0,01,FRIENDS,FRIENDS,2,70,辽宁省,CONSUME,01,,41.905501625717,123.4090633315411,ANDROID,,0
AWJ_CODE,100000,103,保定市,周李个人工作室,Z,90,APP,4.0,33.0,M,汉,5286.0,4.0,01,MATE,FATHER,1,70,河北省,CONSUME,01,,38.724922876195829,115.17086745335782,ANDROID,,0
JY_CODE,100000,103,大同市,刘茂业个人工作室,Z,90,XCX,2.0,49.4,M,汉,1139.0,3.0,01,PARENTS,COLLEAGUE,1,70,山西省,CONSUME,01,,39.526492683900219,112.81667371777333,ANDROID,,0
LXJ_CODE,100000,,巴中市,科伦药业有限公司,M,11,XCX,2.0,32.7,M,汉,5997.0,4.0,01,CHILDREN,RELATIVES,1,70,四川省,CONSUME,01,,30.496612843688806,104.03329960324314,ANDROID,,0
AWJ_CODE,100000,403,毕节市,沈敏个人工作室,Z,90,APP,2.0,29.5,F,仡佬,2124.0,4.0,01,MOTHER,MATE,1,95.072,贵州省,CONSUME,01,,28.992058771337257,120.08496802206418,ANDROID,,0
AWJ_CODE,100000,102,西安市,国香神木,H,54,APP,4.0,26.5,F,汉,7226.0,2.0,01,SIBLING,SIBLING,2,88.934,陕西省,CONSUME,01,,35.6579238982313,139.3325369999999,ANDROID,,0
AWJ_CODE,100000,104,深圳市,雷颖韬个人工作室,Z,90,XCX,4.0,24.9,M,畲,1856.0,2.0,01,FATHER,SIBLING,2,83.323,广东省,CONSUME,01,,22.76090018621082,113.95825189957906,ANDROID,,0
AWJ_CODE,100000,103,朝阳市,大庆丹诺科技开发有限公司,G,13,APP,2.0,43.7,F,汉,2179.0,2.0,01,SIBLING,FATHER,1,89.348,辽宁省,CONSUME,01,,41.186604,122.05704,ANDROID,,0
LXJ_CODE,100000,103,永州市,新天世纪商业中心,H,54,APP,4.0,24.0,M,瑶,1460.0,3.0,01,FATHER,FRIENDS,2,76.91278,湖南省,CONSUME,01,,22.62276573571387,114.07696306187404,ANDROID,,0
AWJ_CODE,100000,,阜阳市,万祥成套电器有限公司,Z,90,XCX,2.0,29.4,M,汉,6119.0,4.0,01,FRIENDS,FATHER,2,78.055,安徽省,CONSUME,01,,28.642090800347636,121.26207821863409,ANDROID,,0
LXJ_CODE,100000,102,眉山市,诚信五金,H,54,XCX,2.0,34.0,M,汉,4492.0,2.0,01,PARENTS,FRIENDS,2,70,四川省,CONSUME,01,,30.082600332111896,103.8498620981212,ANDROID,,0
AWJ_CODE,100000,105,上饶市,徐竹华个人工作室,H,54,APP,2.0,48.0,M,汉,311.0,4.0,01,RELATIVES,RELATIVES,1,70,江西省,CONSUME,01,,29.267983,117.189862,ANDROID,,0
LXJ_CODE,100000,102,常德市,舞影时光摄影公司,O,17,APP,3.0,32.3,M,汉,5811.0,2.0,01,PARENTS,SIBLING,2,70,湖南省,CONSUME,02,,29.870955922352068,121.61113361389326,ANDROID,,0
LXJ_CODE,100000,,衢州市,江苏奕隆机电科技有限公司,G,13,APP,4.0,27.9,M,汉,1564.0,4.0,01,MATE,FRIENDS,1,70,浙江省,CONSUME,01,,32.149054,120.683502,ANDROID,false,0
LXJ_CODE,100000,105,中卫市,时秀枸杞商行,H,54,APP,2.0,49.4,F,汉,259.0,2.0,01,FATHER,RELATIVES,1,70,宁夏回族自治区,CONSUME,01,,37.488094,105.680929,ANDROID,false,0
AWJ_CODE,100000,105,台州市,长兴浩华轮胎经营部,H,54,APP,2.0,36.8,M,汉,4346.0,4.0,01,MATE,SIBLING,1,91.0,浙江省,CONSUME,01,,29.103108578255705,121.0828175819396,ANDROID,,0
JY_CODE,100000,104,梅州市,灵活就业者,G,13,APP,3.0,32.2,M,,6317.0,4.0,01,FATHER,FRIENDS,2,90.703,广东省,CONSUME,01,,23.662110068773204,115.68290948857792,ANDROID,,0
XYF_CODE,10000,104,开封市,濮阳市市政工程有限公司,E,24,APP,3.0,38.1,M,汉,6357.0,4.0,,MATE,COLLEAGUE,1,70,河南省,CONSUME,,12,35.788886639856837,115.07973171433793,ANDROID,false,0
LXJ_CODE,100000,104,开封市,濮阳市市政工程有限公司,E,24,APP,3.0,38.1,M,汉,6357.0,4.0,01,MATE,COLLEAGUE,1,70,河南省,CONSUME,01,,35.788886639856837,115.07973171433793,ANDROID,false,0
YXM_CODE,,,亳州市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
LXJ_CODE,100000,302,濮阳市,个人经营,Z,90,APP,3.0,36.4,F,汉,4314.0,4.0,01,FATHER,SIBLING,2,90.519,河南省,CONSUME,02,,35.79500574873787,115.0405924943328,ANDROID,false,0
AWJ_CODE,100000,301,绍兴市,莱姆控股集团有限公司,H,54,APP,3.0,30.8,M,汉,63.0,2.0,01,SIBLING,MOTHER,2,70,浙江省,CONSUME,01,,29.56175877866236,120.83308843889148,ANDROID,,0
AWJ_CODE,100000,105,南充市,逐梦文化网络有限公司,Z,90,XCX,2.0,31.4,M,汉,1366.0,2.0,01,PARENTS,FRIENDS,2,70,四川省,CONSUME,01,,30.669729549056095,104.13580516458704,ANDROID,,1
LXJ_CODE,100000,102,新乡市,青海卓本商贸有限公司,H,54,APP,2.0,48.0,M,汉,3026.0,3.0,01,MATE,FRIENDS,1,70,河南省,CONSUME,01,,36.592505,101.805853,ANDROID,false,0
AWJ_CODE,100000,103,攀枝花市,正立消防设备有限公司,C,24,XCX,2.0,30.0,M,彝,2008.0,2.0,,FATHER,FRIENDS,1,89.536,四川省,CONSUME,01,,25.05409423828125,102.7360866970486,ANDROID,,0
JY_CODE,100000,103,唐山市,唐山海港长航物流有限公司,F,17,APP,2.0,41.3,M,汉,4795.0,2.0,01,PARENTS,COLLEAGUE,1,70,河北省,CONSUME,01,,39.405542,118.920688,ANDROID,,0
AWJ_CODE,100000,105,孝感市,上海佳盾保安服务公司,O,17,APP,2.0,30.8,M,汉,1889.0,2.0,01,FATHER,FRIENDS,2,70,湖北省,CONSUME,01,,31.138356,121.608351,ANDROID,,0
LXJ_CODE,100000,102,吉安市,阿克陶县小胡杨小学,P,13,APP,3.0,26.8,F,畲,1337.0,2.0,,PARENTS,COLLEAGUE,2,71.403,江西省,CONSUME,04,,39.159023708767364,75.93978705512153,ANDROID,,0
LXJ_CODE,100000,,泰州市,上海曦哲人力资源服务有限公司,Z,90,XCX,4.0,38.3,M,汉,3093.0,3.0,01,MOTHER,MATE,1,70,江苏省,CONSUME,01,,31.151661241319445,121.45404676649305,ANDROID,,0
AWJ_CODE,100000,105,巴中市,中建四局,E,24,APP,2.0,37.9,M,汉,4892.0,4.0,01,MATE,FRIENDS,1,70,四川省,CONSUME,01,,34.167368,109.006528,ANDROID,,0
AWJ_CODE,100000,103,上海市,住宅地址,S,11,APP,2.0,29.4,F,汉,1658.0,4.0,01,MATE,FRIENDS,1,70,上海市,CONSUME,01,,31.212769452571146,121.56446933853967,ANDROID,,0
JY_CODE,100000,102,渭南市,长庆油田,C,24,APP,2.0,31.0,M,汉,5773.0,2.0,01,MATE,MOTHER,2,90.55,陕西省,CONSUME,01,,34.33019668729821,108.8529829915474,IOS,,0
AWJ_CODE,100000,104,遂宁市,全友家居,H,54,XCX,3.0,23.6,M,汉,2412.0,2.0,,FATHER,FRIENDS,2,79.46382,四川省,CONSUME,01,,30.6091524852636,103.71275861922257,ANDROID,,0
LXJ_CODE,100000,,淄博市,高青华盛商厦,Z,90,APP,3.0,28.6,M,汉,330.0,4.0,01,PARENTS,SIBLING,2,70,山东省,CONSUME,01,,37.16023022577764,117.6079381942673,ANDROID,,0
AWJ_CODE,100000,103,西安市,华为项目管理有限公司,H,54,APP,4.0,40.9,M,汉,4108.0,2.0,01,MOTHER,FRIENDS,3,85.57,陕西省,CONSUME,02,,34.24008114753473,108.98700777757415,ANDROID,,1
YXM_CODE,,,温州市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
LXJ_CODE,100000,102,邵阳市,非传统公司,Z,90,APP,2.0,30.5,F,汉,5655.0,4.0,01,PARENTS,OTHER,1,90.242,湖南省,CONSUME,01,,25.25041258651826,110.17978942699648,ANDROID,false,0
LXJ_CODE,100000,104,盐城市,上海诺鑫新型材料有限公司,M,11,APP,3.0,41.8,M,汉,3878.0,3.0,01,PARENTS,FRIENDS,1,70,江苏省,CONSUME,01,,33.38642708938387,120.2705500743391,ANDROID,,0
JY_CODE,100000,102,泉州市,安徽省禾品汇餐饮管理有限公司,Z,90,APP,2.0,41.9,M,汉,1841.0,4.0,01,MATE,MOTHER,1,76.937,福建省,CONSUME,01,,32.742468,116.883186,ANDROID,,0
